"","IYR","IMO","RAILROAD","INCDTNO","IYR2","IMO2","RR2","INCDTNO2","IYR3","IMO3","RR3","INCDTNO3","DUMMY1","GXID","YEAR","MONTH","DAY","TIMEHR","TIMEMIN","AMPM","TYPE","CARS","CARSDMG","CARSHZD","EVACUATE","DIVISION","STATION","MILEPOST","STATE","TEMP"
"1597",25,3,"ATK","185191",NA,NA,"","",25,3,"UP","0325GP034","","",25,3,6,1,11,"PM",9,0,0,0,"0","","BURNS","0143.0",8,43
"1598",25,3,"CSX","000223847",NA,NA,"","",25,3,"CSX","000223847","","",25,3,20,8,53,"PM",1,0,0,0,"0","","CONNELLSVILLE","0270.4",42,43
"1599",25,3,"ATK","185559",NA,NA,"","",25,3,"ATK","185559","","",25,3,27,7,23,"AM",13,0,0,0,"0","","NEW HAVEN","0074.0",9,51
"1600",25,3,"ATK","185210",NA,NA,"","",25,3,"MNCW","84865","","",25,3,10,12,28,"PM",13,0,0,0,"0","","FAIRFIELD","0052.3",9,57
"1601",25,3,"MNCW","85000",NA,NA,"","",25,3,"MNCW","85000","","",25,3,27,6,18,"PM",12,0,0,0,"0","","STAMFORD","33.3",9,47
"1602",25,3,"UP","0325LA050",25,3,"SCAX","033125",25,3,"UP","0325LA050","","745870K",25,3,31,2,10,"PM",7,0,0,0,"0","","CAMARILLO","410.7",6,64
"1603",25,3,"EIRR","250306004",NA,NA,"","",25,3,"EIRR","250306004","","812018D",25,3,6,1,55,"PM",7,0,0,0,"0","","SUGAR CITY","29.5",16,31
"1604",25,3,"NS","159588",NA,NA,"","",25,3,"NS","159588","","",25,3,21,8,50,"PM",1,0,0,0,"0","","CHICAGO","CD514.",17,45
"1605",25,3,"UP","0325MA043",NA,NA,"","",25,3,"ALS","0325AS013","","",25,3,25,12,18,"AM",12,6,0,0,"0","","EAST ST LOUIS","4.0",17,50
"1606",25,3,"UP","0325MA043",NA,NA,"","",25,3,"ALS","0325AS013","","",25,3,25,12,18,"AM",12,0,0,0,"0","","EAST ST LOUIS","4.0",17,50
"1607",25,3,"UP","0325PR013",NA,NA,"","",25,3,"UP","0325PR013","","",25,3,25,11,41,"AM",1,0,0,0,"0","","MELROSE PARK","12.5",17,46
"1608",25,3,"UP","0325GC007",NA,NA,"","",25,3,"UP","0325GC007","","",25,3,9,10,30,"PM",9,0,0,0,"0","","WESTLAKE","221.08",22,52
"1609",25,3,"UP","0325GC024",NA,NA,"","",25,3,"UP","0325GC024","","",25,3,28,3,0,"AM",12,0,0,0,"0","","LOTTIE","112.6",22,65
"1610",25,3,"UP","0325GC024",NA,NA,"","",25,3,"UP","0325GC024","","",25,3,28,3,0,"AM",12,0,0,0,"0","","LOTTIE","112.6",22,65
"1611",25,3,"NCTS","FY2522347",NA,NA,"","",25,3,"NCTS","FY2522347","","027590C",25,3,4,1,7,"PM",7,0,0,0,"0","","ESCONDIDO","119.9",6,63
"1612",25,3,"CSX","000223614",NA,NA,"","",25,3,"CSX","000223614","","",25,3,10,9,48,"PM",1,0,0,0,"0","","BIRMINGHAM","0389.0",1,60
"1613",25,3,"BNSF","HL0325120",NA,NA,"","",25,3,"BNSF","HL0325120","","",25,3,19,6,50,"AM",1,0,0,0,"0","","BIRMINGHAM","732.9",1,60
"1614",25,3,"ALS","0325AS003",NA,NA,"","",25,3,"ALS","0325AS003","","",25,3,7,10,0,"AM",1,0,0,0,"0","","EAST ST LOUIS","2.85",17,51
"1615",25,3,"ALS","0325AS013",25,3,"UP","0325MA043",25,3,"ALS","0325AS013","","",25,3,25,12,18,"AM",12,0,0,0,"0","","EAST ST LOUIS","4.0",17,50
"1616",25,3,"NIRC","9419002669",NA,NA,"","",25,3,"IC","1721984","","289740F",25,3,20,4,35,"PM",7,0,0,0,"0","","ROMEOVILLE","27.09",17,37
"1617",25,3,"BNSF","CH0325108",NA,NA,"","",25,3,"BNSF","CH0325108","","",25,3,18,5,25,"PM",1,0,0,0,"0","","GALESBURG","163.2",17,38
"1618",25,3,"BNSF","KS0325101",NA,NA,"","",25,3,"BNSF","KS0325101","","",25,3,1,8,15,"AM",1,24,0,0,"0","","EMPORIA","112.4",20,60
"1619",25,3,"BNSF","HL0325202",NA,NA,"","",25,3,"BNSF","HL0325202","","083381U",25,3,17,9,25,"AM",7,0,0,0,"0","","PHILLIPS","87.4",31,65
"1620",25,3,"UP","0325GP006",NA,NA,"","",25,3,"UP","0325GP006","","",25,3,4,10,50,"AM",9,8,8,0,"0","","SUTHERLAND","306.0",31,35
"1621",25,3,"UP","0325GP004",NA,NA,"","",25,3,"UP","0325GP004","","",25,3,4,12,54,"PM",1,0,0,0,"0","","NORTH PLATTE","287.04",31,34
"1622",25,3,"UP","0325GP031",NA,NA,"","",25,3,"UP","0325GP031","","",25,3,31,4,0,"PM",1,0,0,0,"0","","MITCHELL","160.62",31,46
"1623",25,3,"UP","0325GP013",NA,NA,"","",25,3,"UP","0325GP013","","",25,3,16,11,31,"AM",12,0,0,0,"0","","NORTH PLATTE","287.07",31,41
"1624",25,3,"BNSF","NW0325114",NA,NA,"","",25,3,"BNSF","NW0325114","","",25,3,19,11,19,"AM",1,0,0,0,"0","","SPOKANE","67.7",53,46
"1625",25,3,"ATK","185341",NA,NA,"","",25,3,"IC","1723802","","",25,3,15,4,30,"PM",9,0,0,0,"0","","OSYKA","0824.0",28,73
"1626",25,3,"IC","1723802",NA,NA,"","",25,3,"IC","1723802","","",25,3,15,4,30,"PM",9,0,0,0,"0","","OSYKA","824",28,73
"1627",25,2,"KYLE","KYL088925D",NA,NA,"","",25,2,"KYLE","KYL088925D","","",25,2,2,5,15,"PM",1,0,0,0,"0","","CONCORDIA","93",20,55
"1628",25,2,"UP","0225HL003",NA,NA,"","",25,2,"UP","0225HL003","","",25,2,4,5,0,"PM",1,3,0,0,"0","","WICHITA","482.56",20,26
"1629",25,2,"NS","159265",NA,NA,"","",25,2,"NS","159265","","",25,2,15,2,25,"PM",12,0,0,0,"0","","PORTSMOUTH","N605.3",39,41
"1630",25,2,"NS","159372",NA,NA,"","",25,2,"NS","159372","","904794J",25,2,26,8,57,"AM",7,8,0,0,"0","","SIMPSONVILLE","301.54",21,56
"1631",25,2,"UP","0225HL030",NA,NA,"","",25,2,"UP","0225HL030","","",25,2,28,5,53,"PM",1,32,2,0,"0","","PARSONS","386.0",20,72
"1632",25,2,"CSX","000223330",NA,NA,"","",25,2,"CSX","000223330","","",25,2,24,12,23,"AM",12,1,0,0,"0","","WAYCROSS","0587.0",13,70
"1633",25,2,"CSX","000223330",NA,NA,"","",25,2,"CSX","000223330","","",25,2,24,12,23,"AM",12,1,1,1,"0","","WAYCROSS","0587.0",13,70
"1634",25,2,"TRRA","25008",25,2,"CSX","000222940",25,2,"TRRA","25008","","",25,2,3,4,40,"PM",12,0,0,0,"0","","VENICE","8",17,61
"1635",25,2,"CSX","000222956",NA,NA,"","",25,2,"CSX","000222956","","",25,2,4,5,0,"AM",1,0,0,0,"0","","BIRMINGHAM","0389.0",1,50
"1636",25,2,"UP","0225RM008",NA,NA,"","",25,2,"UP","0225RM008","","812804G",25,2,11,10,45,"AM",7,10,0,0,"0","","PAUL","288.47",16,18
"1637",25,2,"CSX","000223238",NA,NA,"","",25,2,"CSX","000223238","","",25,2,21,6,56,"PM",4,0,0,0,"0","","WAYCROSS","0587.0",13,50
"1638",25,2,"PSAP","PSA110325R",NA,NA,"","",25,2,"BNSF","NW0225108","","",25,2,21,9,46,"PM",1,0,0,0,"0","","CENTRALIA","52.6",53,48
"1639",25,2,"CSX","000223419",NA,NA,"","",25,2,"CSX","000223419","","",25,2,28,9,15,"AM",12,0,0,0,"0","","WAYCROSS","0587.0",13,72
"1640",25,2,"BNSF","MT0225108",NA,NA,"","",25,2,"BNSF","MT0225108","","",25,2,16,7,0,"AM",1,0,0,0,"0","","POPLAR","207.9",30,-20
"1641",25,2,"CSX","000223238",NA,NA,"","",25,2,"CSX","000223238","","",25,2,21,6,56,"PM",4,0,0,0,"0","","WAYCROSS","0587.0",13,50
"1642",25,2,"NS","159250",NA,NA,"","",25,2,"XADM","INDUSTRY","","",25,2,13,11,15,"PM",4,0,0,0,"0","","BATTLE CREEK","MH119.",26,15
"1643",25,2,"BNSF","MT0225112",NA,NA,"","",25,2,"BNSF","MT0225112","","",25,2,24,7,30,"PM",1,0,0,0,"0","","MILES CITY","94.4",30,35
"1644",25,2,"CSX","000223416",NA,NA,"","",25,2,"CSX","000223416","","",25,2,28,11,0,"AM",13,0,0,0,"0","","BALTIMORE","0088.0",24,55
"1645",25,2,"ATK","184661",NA,NA,"","",25,2,"NS","159208","","716252G",25,2,11,4,30,"AM",7,0,0,0,"0","","BESSEMER CITY","0408.1",37,41
"1646",25,2,"CSX","000223406",NA,NA,"","",25,2,"CSX","000223406","","",25,2,28,6,28,"AM",1,0,0,0,"0","","NEWBERRY","0043.0",45,54
"1647",25,2,"IC","1719678",NA,NA,"","",25,2,"IC","1719678","","",25,2,6,4,50,"PM",1,0,0,0,"0","","JACKSON","218.59",28,78
"1648",25,2,"BNSF","HL0225119",NA,NA,"","",25,2,"BNSF","HL0225119","","",25,2,18,8,8,"PM",13,0,0,0,"0","","SLEEPER","175.6",29,6
"1649",25,2,"ATK","184899",NA,NA,"","",25,2,"UP","0225LA037","","745870K",25,2,21,2,48,"PM",7,0,0,0,"0","","CAMARILLO","0410.4",6,45
"1650",25,2,"CSX","000223419",NA,NA,"","",25,2,"CSX","000223419","","",25,2,28,9,15,"AM",12,0,0,0,"0","","WAYCROSS","0587.0",13,72
"1651",25,2,"CDOT","184808",NA,NA,"","",25,2,"MNCW","84712","","",25,2,20,12,8,"AM",1,0,0,0,"0","","NEW HAVEN","72.4",9,21
"1652",25,2,"EIRR","250204003",NA,NA,"","",25,2,"EIRR","250204003","","",25,2,4,5,20,"PM",1,0,0,0,"0","","JEROME","39.4",16,45
"1653",25,2,"ATK","184613",25,2,"UP","0225NC030",25,2,"UP","0225NC030","","",25,2,8,12,35,"PM",5,0,0,0,"0","","EMIGRANT GAP","0165.0",6,37
"1654",25,2,"UP","0225HL023",NA,NA,"","",25,2,"BNSF","RD0225206","","673835V",25,2,21,7,30,"PM",7,0,0,0,"0","","ENID","340.55",40,22
"1655",25,2,"UP","0225HL009",NA,NA,"","",25,2,"UP","0225HL009","","",25,2,8,2,47,"AM",1,0,0,0,"0","","KANSAS CITY","278.4",29,36
"1656",25,2,"NS","159257",NA,NA,"","",25,2,"NS","159257","","",25,2,14,7,49,"PM",1,31,0,0,"0","","BIRMINGHAM","AG149.",1,55
"1657",25,2,"NYA","NYA0159F",NA,NA,"","",25,2,"LI","84648","","338149B",25,2,11,9,46,"AM",13,0,0,0,"0","","BETHPAGE","26.6",36,32
"1658",25,2,"BNSF","MT0225115",NA,NA,"","",25,2,"BNSF","MT0225115","","",25,2,14,11,30,"PM",12,0,0,0,"0","","BILLINGS","225.5",30,9
"1659",25,2,"LAS","250205002",NA,NA,"","",25,2,"LAS","250205002","","",25,2,5,3,0,"AM",1,0,0,0,"0","","HODGE","1",22,82
"1660",25,2,"ATK","184657",NA,NA,"","",25,2,"BNSF","RD0225202","","767739F",25,2,10,12,55,"PM",7,0,0,0,"0","","LAFAYETTE","0142.0",22,68
"1661",25,2,"BNSF","HL0225116",NA,NA,"","",25,2,"BNSF","HL0225116","","",25,2,18,3,10,"AM",1,0,0,0,"0","","MEMPHIS","494.4",47,31
"1662",25,2,"CSX","000222940",NA,NA,"","",25,2,"TRRA","25008","","",25,2,3,4,40,"PM",12,0,0,0,"0","","VENICE","0008.0",17,61
"1663",25,2,"NS","159275",NA,NA,"","",25,2,"NS","159275","","",25,2,17,2,45,"AM",13,0,0,0,"0","","AVONMORE","LC027.",42,15
"1664",25,2,"NS","159208",25,2,"ATK","184661",25,2,"NS","159208","","716252G",25,2,11,4,33,"AM",7,0,0,0,"0","","BESSEMER CITY","408.08",37,40
"1665",25,2,"NIRC","9419002607",NA,NA,"","",25,2,"NIRC","9419002607","","289567F",25,2,12,12,43,"AM",7,0,0,0,"0","","CHICAGO","12.43",17,28
"1666",25,2,"BLF","20250257",NA,NA,"","",25,2,"FEC","X13021125","","272150H",25,2,11,2,53,"PM",7,0,0,0,"0","","MALABAR","201.5",12,75
"1667",25,2,"UP","0225HL006",NA,NA,"","",25,2,"BNSF","HL0225103","","",25,2,3,7,59,"PM",1,0,0,0,"0","","ST JOSEPH","60.5",29,70
"1668",25,2,"ATK","184712",NA,NA,"","",25,2,"ATK","184712","","",25,2,15,3,28,"AM",1,0,0,0,"0","","OAKLAND","0000.0",6,50
"1669",25,2,"UP","0225HL017",NA,NA,"","",25,2,"UP","0225HL017","","",25,2,15,9,45,"PM",1,0,0,0,"0","","TOPEKA","69.91",20,20
"1670",25,2,"BLF","20250334",NA,NA,"","",25,2,"FEC","X17022325","","272340L",25,2,23,12,42,"PM",7,0,0,0,"0","","JENSEN BEACH","256.78",12,79
"1671",25,2,"MBTA","2528",NA,NA,"","",25,2,"MBTA","2528","","",25,2,27,7,25,"AM",13,0,0,0,"0","","PROVIDENCE","184.2",44,42
"1672",25,2,"FEC","D10022325",NA,NA,"","",25,2,"FEC","D10022325","","",25,2,23,1,1,"PM",1,0,0,0,"0","","MIAMI SPRINGS","369",12,74
"1673",25,2,"NS","159357",NA,NA,"","",25,2,"NS","159357","","",25,2,25,10,52,"AM",3,0,0,0,"0","","BOLINGBROKE","204.1",13,58
"1674",25,2,"ATK","184611",NA,NA,"","",25,2,"CSX","000223013","","507301A",25,2,7,10,8,"PM",7,0,0,0,"0","","KIRKVILLE","0280.1",36,17
"1675",25,2,"BNSF","TC0225113",NA,NA,"","",25,2,"XTFC","INDUSTRY","","",25,2,24,11,31,"PM",1,0,0,0,"0","","THOMPSON","88.8",38,28
"1676",25,2,"BNSF","TC0225113",NA,NA,"","",25,2,"XTFC","INDUSTRY","","",25,2,24,11,31,"PM",1,0,0,0,"0","","THOMPSON","88.8",38,28
"1677",25,2,"MMRR","MMR099425G",NA,NA,"","",25,2,"MMRR","MMR099425G","","234140A",25,2,11,11,34,"AM",7,0,0,0,"0","","ST LOUIS","33.34",26,20
"1678",25,2,"NS","159285",NA,NA,"","",25,2,"CRSH","159285","","",25,2,18,6,48,"AM",1,3,0,0,"0","","UNION","LE014.",34,18
"1679",25,2,"SFRV","02162025",NA,NA,"","",25,2,"SFRV","02162025","","628186E",25,2,16,12,47,"PM",7,0,0,0,"0","","FORT LAUDERDALE","1007.3",12,81
"1680",25,2,"BNSF","RD0225203",NA,NA,"","",25,2,"BNSF","RD0225203","","021194R",25,2,14,3,42,"PM",7,0,0,0,"0","","BANGS","357.8",48,58
"1681",25,2,"SFRV","02172025",NA,NA,"","",25,2,"SFRV","02172025","","628139W",25,2,17,7,35,"PM",7,0,0,0,"0","","WEST PALM BEACH","974",12,81
"1682",25,2,"WC","1720038",NA,NA,"","",25,2,"WC","1720038","","",25,2,14,11,8,"PM",1,34,1,0,"0","","GARY","45.4",18,26
"1683",25,2,"MBTA","2516",NA,NA,"","",25,2,"MBTA","2516","","",25,2,10,1,58,"AM",1,0,0,0,"0","","BOSTON","219.5",25,66
"1684",25,2,"BNSF","NW0225102",NA,NA,"","",25,2,"BNSF","NW0225102","","",25,2,4,8,0,"AM",1,0,0,0,"0","","VANCOUVER","134.8",53,39
"1685",25,2,"CSX","000223032",NA,NA,"","",25,2,"CSX","000223032","","",25,2,9,11,45,"AM",1,0,0,0,"0","","ETOWAH","0334.0",47,60
"1686",25,2,"UP","0225PN026",NA,NA,"","",25,2,"UP","0225PN026","","",25,2,20,9,30,"AM",1,2,0,0,"0","","NAMPA","457.2",16,31
"1687",25,2,"ATK","184757",NA,NA,"","",25,2,"ATK","184757","","",25,2,15,1,20,"AM",1,0,0,0,"0","","CHICAGO","0000.0",17,20
"1688",25,2,"ATK","184684",NA,NA,"","",25,2,"VTR","1843","","",25,2,9,8,9,"PM",1,0,0,0,"0","","RUTLAND","0055.0",50,25
"1689",25,2,"VTR","1843",25,2,"ATK","184684",25,2,"VTR","1843","","",25,2,9,8,8,"PM",1,0,0,0,"0","","RUTLAND","54.6",50,25
"1690",25,2,"CSX","000223188",NA,NA,"","",25,2,"CSX","000223188","","",25,2,18,8,20,"PM",1,0,0,0,"0","","PHILADELPHIA","0005.0",42,18
"1691",25,2,"ATK","184623",25,2,"SEPA","SEPA020625",25,2,"ATK","184623","","",25,2,6,6,18,"PM",11,0,0,0,"0","","RIDLEY PARK","0011.7",42,30
"1692",25,2,"SEPA","SEPA021625",NA,NA,"","",25,2,"SEPA","SEPA021625","","",25,2,16,5,16,"PM",9,0,0,0,"0","","LANSDOWNE","6.9",42,44
"1693",25,2,"SEPA","SEPA022525",NA,NA,"","",25,2,"SEPA","SEPA022525","","",25,2,25,4,23,"PM",13,0,0,0,"0","","PHILADELPHIA","1.1",42,55
"1694",25,2,"SEPA","SEPA020625",NA,NA,"","",25,2,"ATK","184623","","",25,2,6,6,18,"PM",11,0,0,0,"345","","RIDLEY PARK","11.7",42,36
"1695",25,2,"URR","URR0009F",NA,NA,"","",25,2,"URR","URR0009F","","",25,2,9,10,28,"AM",1,0,0,0,"0","","BRADDOCK","0",42,32
"1696",25,2,"URR","URR0011F",NA,NA,"","",25,2,"URR","URR0011F","","",25,2,17,1,25,"PM",1,0,0,0,"0","","DRAVOSBURG","0",42,24
"1697",25,2,"IC","1720208",NA,NA,"","",25,2,"IC","1720208","","",25,2,18,5,47,"AM",1,10,0,0,"0","","UNIVERSITY PARK","31.37",17,0
"1698",25,2,"WE","250025",NA,NA,"","",25,2,"WE","250025","","",25,2,18,9,45,"AM",13,0,0,0,"0","","NAVARRE","137.4",39,40
"1699",25,2,"CC","1719902",NA,NA,"","",25,2,"CC","1719902","","307463A",25,2,12,9,45,"AM",7,24,0,0,"0","","FONDA","411.33",19,13
"1700",25,2,"UP","0225GL023",NA,NA,"","",25,2,"UP","0225GL023","","",25,2,22,3,12,"PM",1,0,0,0,"0","","SALIX","6.5",19,37
"1701",25,2,"UP","0225LA037",25,2,"ATK","184899",25,2,"UP","0225LA037","","745870K",25,2,21,5,0,"PM",7,0,0,0,"0","","CAMARILLO","410.4",6,68
"1702",25,2,"CSX","000223123",NA,NA,"","",25,2,"CSX","000223123","","638619K",25,2,15,9,25,"PM",7,0,0,0,"0","","ATLANTA","0851.0",13,55
"1703",25,2,"NS","159215",NA,NA,"","",25,2,"NS","159215","","",25,2,11,11,5,"AM",1,0,0,0,"0","","VALDOSTA","152.00",13,73
"1704",25,2,"BNSF","CA0225105",NA,NA,"","",25,2,"BNSF","CA0225105","","",25,2,6,4,45,"AM",1,0,0,0,"0","","BARSTOW","1.3",6,60
"1705",25,2,"BNSF","CA0225105",NA,NA,"","",25,2,"BNSF","CA0225105","","",25,2,6,4,45,"AM",1,5,5,0,"0","","BARSTOW","1.3",6,60
"1706",25,2,"BNSF","TC0225104",NA,NA,"","",25,2,"BNSF","TC0225104","","",25,2,7,1,50,"PM",1,5,0,0,"0","","WILLMAR","102.2",27,0
"1707",25,2,"BNSF","CA0225106",NA,NA,"","",25,2,"BNSF","CA0225106","","",25,2,6,4,35,"AM",1,0,0,0,"0","","RIVERBANK","1094.7",6,45
"1708",25,2,"BNSF","RD0225114",NA,NA,"","",25,2,"BNSF","RD0225114","","",25,2,15,5,15,"PM",1,0,0,0,"0","","LAFAYETTE","147.1",22,53
"1709",25,2,"BNSF","RD0225121",NA,NA,"","",25,2,"BNSF","RD0225121","","",25,2,24,10,58,"PM",1,41,0,0,"0","","RACELAND","44.4",22,58
"1710",25,2,"SKOL","250210009",NA,NA,"","",25,2,"XCJM","INDUSTRY","","",25,2,10,2,40,"PM",1,0,0,0,"0","","WICHITA","215",20,43
"1711",25,2,"SKOL","250212007",NA,NA,"","",25,2,"SKOL","250212007","","",25,2,12,7,55,"PM",1,0,0,0,"0","","CHERRYVALE","",20,15
"1712",25,2,"UP","0225SX009",NA,NA,"","",25,2,"UP","0225SX009","","",25,2,11,11,11,"AM",1,0,0,0,"0","","FLATONIA","120.89",48,53
"1713",25,2,"BNSF","RD0225206",25,2,"UP","0225HL023",25,2,"BNSF","RD0225206","","673835V",25,2,21,7,24,"PM",7,0,0,0,"0","","ENID","543.8",40,16
"1714",25,2,"UP","0225NC002",NA,NA,"","",25,2,"UP","0225NC002","","",25,2,1,3,21,"AM",9,0,0,0,"0","","SODA SPRINGS","177.5",6,39
"1715",25,2,"UP","0225NC030",25,2,"ATK","184613",25,2,"UP","0225NC030","","",25,2,8,12,35,"PM",5,0,0,0,"0","","ALTA","165.0",6,36
"1716",25,2,"LSRC","D250205",NA,NA,"","",25,2,"LSRC","D250205","","",25,2,5,9,20,"AM",1,7,0,0,"0","","ESSEXVILLE","14.67",26,18
"1717",25,2,"LI","84762",NA,NA,"","",25,2,"LI","84762","","",25,2,25,12,59,"PM",1,0,0,0,"0","","BROOKLYN","0.2",36,56
"1718",25,2,"LI","84648",25,2,"NYA","NYA0159F",25,2,"LI","84648","","",25,2,11,9,46,"AM",13,0,0,0,"0","","BETHPAGE","26.6",36,32
"1719",25,2,"GTW","1719557",NA,NA,"","",25,2,"GTW","1719557","","",25,2,5,9,5,"AM",1,27,0,0,"0","","FLINT","263.75",26,21
"1720",25,2,"ATK","184540",NA,NA,"","",25,2,"ATK","184540","","",25,2,4,3,27,"PM",1,0,0,0,"0","","NEW YORK","0000.0",36,37
"1721",25,2,"CRSH","146974",25,2,"NS","159285",25,2,"CRSH","146974","","",25,2,18,6,48,"AM",1,0,0,0,"0","","UNION","14.5",34,25
"1722",25,2,"NS","159218",NA,NA,"","",25,2,"NS","159218","","",25,2,11,8,15,"PM",1,61,14,2,"0","","ATTICA","S081.5",39,27
"1723",25,2,"CSX","000223156",25,2,"MACZ","2502140802",25,2,"CSX","000223156","","140505S",25,2,14,7,56,"PM",7,0,0,0,"0","","GAITHERSBURG","0020.6",24,31
"1724",25,2,"BNSF","HL0225101",NA,NA,"","",25,2,"BNSF","HL0225101","","",25,2,1,1,50,"PM",1,0,0,0,"0","","COUNCIL BLUFFS","14.8",19,41
"1725",25,2,"FEC","X17022325",25,2,"BLF","20250334",25,2,"FEC","X17022325","","272340L",25,2,23,12,42,"PM",7,0,0,0,"0","","JENSEN BEACH","256.78",12,79
"1726",25,2,"FEC","X15021725",NA,NA,"","",25,2,"FEC","X15021725","","272372S",25,2,17,4,20,"AM",7,23,0,0,"0","","JUPITER ISLAND","280.88",12,68
"1727",25,2,"FEC","X13021125",25,2,"BLF","20250257",25,2,"FEC","X13021125","","272150H",25,2,11,2,53,"PM",7,0,0,0,"0","","MALABAR","201.5",12,75
"1728",25,2,"MACZ","20251402",NA,NA,"","",25,2,"CSX","000223156","","140505S",25,2,14,7,56,"PM",7,0,0,0,"0","","GAITHERSBURG","20.49",24,31
"1729",25,2,"UP","0225RM007",NA,NA,"","",25,2,"UP","0225RM007","","",25,2,4,12,28,"AM",1,0,0,0,"0","","GREEN RIVER","816.97",56,45
"1730",25,2,"UP","0225LA039",NA,NA,"","",25,2,"UP","0225LA039","","",25,2,25,6,0,"PM",1,1,0,0,"0","","YUMA","747.0",4,89
"1731",25,2,"UP","0225HL032",NA,NA,"","",25,2,"UP","0225HL032","","",25,2,27,7,56,"AM",1,0,0,0,"0","","KANSAS CITY","1.23",20,34
"1732",25,2,"CSX","000223013",25,2,"ATK","184611",25,2,"CSX","000223013","","507301A",25,2,7,10,8,"PM",7,0,0,0,"0","","KIRKVILLE","0280.1",36,22
"1733",25,2,"BEAR","BER099825D",NA,NA,"","",25,2,"BEAR","BER099825D","","",25,2,11,3,49,"PM",1,0,0,0,"0","","WENDELL","373.56",25,31
"1734",25,2,"KRR","KRR110025D",NA,NA,"","",25,2,"KRR","KRR110025D","","",25,2,22,2,0,"AM",1,0,0,0,"0","","ASHDOWN","780",5,30
"1735",25,2,"MNCW","84931",NA,NA,"","",25,2,"MNCW","84931","","",25,2,4,7,52,"AM",13,0,0,0,"0","","STAMFORD","33.3",9,37
"1736",25,2,"BNSF","SW0225103",NA,NA,"","",25,2,"BNSF","SW0225103","","",25,2,4,12,15,"AM",1,0,0,0,"0","","PHOENIX","191.0",4,55
"1737",25,2,"MBTA","2532",NA,NA,"","",25,2,"MBTA","2532","","",25,2,17,1,58,"PM",13,0,0,0,"0","","WESTON","14",25,30
"1738",25,2,"MBTA","2513",NA,NA,"","",25,2,"MBTA","2513","","",25,2,8,1,1,"PM",1,0,0,0,"130","","BOSTON","228.15",25,32
"1739",25,2,"MNCW","84626",NA,NA,"","",25,2,"MNCW","84626","","",25,2,7,5,12,"AM",9,0,0,0,"0","","GREENWICH","29.3",9,38
"1740",25,2,"BNSF","MT0225114",NA,NA,"","",25,2,"BNSF","MT0225114","","",25,2,20,10,53,"AM",12,0,0,0,"0","","LAUREL","13.2",30,20
"1741",25,2,"GTW","1720117",NA,NA,"","",25,2,"GTW","1720117","","",25,2,17,8,45,"PM",1,0,0,0,"0","","BATTLE CREEK","178.8",26,3
"1742",25,2,"NS","159250",NA,NA,"","",25,2,"XADM","INDUSTRY","","",25,2,13,11,15,"PM",4,0,0,0,"0","","BATTLE CREEK","MH119.",26,15
"1743",25,2,"BNSF","HL0225116",NA,NA,"","",25,2,"BNSF","HL0225116","","",25,2,18,3,10,"AM",1,0,0,0,"0","","MEMPHIS","494.4",47,31
"1744",25,2,"NS","159265",NA,NA,"","",25,2,"NS","159265","","",25,2,15,2,25,"PM",12,0,0,0,"0","","PORTSMOUTH","N605.3",39,41
"1745",25,2,"MNCW","84626",NA,NA,"","",25,2,"MNCW","84626","","",25,2,7,5,12,"AM",9,0,0,0,"0","","GREENWICH","29.3",9,38
"1746",25,2,"CSX","000223404",NA,NA,"","",25,2,"CSX","000223404","","",25,2,28,7,30,"AM",4,0,0,0,"0","","CUMBERLAND","0178.0",24,42
"1747",25,2,"CSX","000223404",NA,NA,"","",25,2,"CSX","000223404","","",25,2,28,7,30,"AM",4,0,0,0,"0","","CUMBERLAND","0178.0",24,42
"1748",25,2,"NS","159265",NA,NA,"","",25,2,"NS","159265","","",25,2,15,2,25,"PM",12,34,0,0,"0","","PORTSMOUTH","N605.3",39,41
"1749",25,2,"UP","0225MA038",NA,NA,"","",25,2,"UP","0225MA038","","",25,2,25,11,40,"PM",5,9,0,0,"0","","CAMDEN","336.9",5,50
"1750",25,2,"NS","159332",NA,NA,"","",25,2,"NS","159332","","",25,2,23,10,17,"AM",1,0,0,0,"0","","NEW HAVEN","D142.7",18,42
"1751",25,2,"BNSF","SW0225101",NA,NA,"","",25,2,"BNSF","SW0225101","","",25,2,1,12,56,"AM",1,1,1,0,"0","","VAUGHN","768.9",35,34
"1752",25,2,"CSX","000223175",NA,NA,"","",25,2,"CSX","000223175","","625293J",25,2,17,9,50,"PM",7,5,0,0,"0","","BUSHNELL","776",12,60
"1753",25,2,"UP","0225LA030",NA,NA,"","",25,2,"UP","0225LA030","","",25,2,18,9,7,"AM",1,0,0,0,"0","","CALIENTE","335.6",6,41
"1754",25,2,"BNSF","CA0225115",NA,NA,"","",25,2,"BNSF","CA0225115","","",25,2,22,4,8,"PM",1,0,0,0,"0","","SAN DIEGO","269.5",6,65
"1755",25,2,"BNSF","CA0225115",NA,NA,"","",25,2,"BNSF","CA0225115","","",25,2,22,4,8,"PM",1,0,0,0,"0","","SAN DIEGO","269.5",6,65
"1756",25,2,"CSX","000222993",NA,NA,"","",25,2,"CSX","000222993","","",25,2,6,9,36,"PM",13,0,0,0,"0","","NASHVILLE","0190.0",47,45
"1757",25,2,"BNSF","SW0225104",NA,NA,"","",25,2,"BNSF","SW0225104","","",25,2,13,9,27,"AM",1,8,3,0,"0","","LAJOYA","945.7",35,50
